date,lat,lon,sog,cog,class,H3
2021-07-29 11:06:02,34.851353,128.796371,0.0,76.0,6.0,8a30c3af0607fff
2021-07-29 11:12:01,34.851421,128.796555,0.0,337.0,6.0,8a30c3af0607fff
2021-07-29 11:23:59,34.851521,128.796448,0.0,314.8,6.0,8a30c3af0627fff
2021-07-29 11:30:01,34.851463,128.796539,0.0,49.0,6.0,8a30c3af0607fff
2021-07-29 11:33:00,34.851456,128.796585,0.0,179.0,6.0,8a30c3af0607fff
2021-07-29 11:45:02,34.851604,128.796585,0.1,212.0,6.0,8a30c3af0627fff
2021-07-29 11:48:00,34.851578,128.796631,0.1,254.0,6.0,8a30c3af0627fff
2021-07-29 12:03:01,34.851597,128.796616,0.1,95.0,6.0,8a30c3af0627fff
2021-07-29 12:05:59,34.851528,128.796692,0.1,230.7,6.0,8a30c3af0627fff
2021-07-29 12:15:00,34.851566,128.79657,0.1,174.9,6.0,8a30c3af0627fff
2021-07-29 12:21:38,34.851566,128.79657,0.2,17.0,6.0,8a30c3af0627fff
2021-07-29 12:33:02,34.851738,128.796799,0.1,129.0,6.0,8a30c3af0627fff
2021-07-29 12:36:38,34.8517,128.796829,0.1,161.0,6.0,8a30c3af0627fff
2021-07-29 12:51:02,34.851673,128.796844,0.1,326.0,6.0,8a30c3af0627fff
2021-07-29 12:54:02,34.851742,128.796738,0.1,260.0,6.0,8a30c3af0627fff
2021-07-29 12:57:01,34.851727,128.796783,0.1,181.0,6.0,8a30c3af0627fff
2021-07-29 13:00:01,34.851662,128.796875,0.0,92.0,6.0,8a30c3af0627fff
2021-07-29 13:09:03,34.851715,128.796936,0.1,97.0,6.0,8a30c3af0627fff
2021-07-29 13:17:59,34.851727,128.796936,0.0,302.6,6.0,8a30c3af0627fff
2021-07-29 13:24:04,34.851746,128.79686,0.0,219.0,6.0,8a30c3af0627fff
2021-07-29 13:27:01,34.851688,128.796814,0.1,223.0,6.0,8a30c3af0627fff
2021-07-29 13:33:02,34.851707,128.796783,0.0,283.0,6.0,8a30c3af0627fff
2021-07-29 13:36:02,34.851757,128.796753,0.0,145.0,6.0,8a30c3af0627fff
2021-07-29 13:42:03,34.851673,128.796875,0.0,276.0,6.0,8a30c3af0627fff
2021-07-29 13:48:00,34.851704,128.79689,0.0,25.1,6.0,8a30c3af0627fff
2021-07-29 13:53:59,34.85173,128.79686,0.1,123.1,6.0,8a30c3af0627fff
2021-07-29 14:05:59,34.851707,128.796936,0.0,37.1,6.0,8a30c3af0627fff
2021-07-29 14:12:00,34.851711,128.796844,0.1,318.1,6.0,8a30c3af0627fff
2021-07-29 14:20:59,34.851723,128.796707,0.0,288.7,6.0,8a30c3af0627fff
2021-07-29 14:27:00,34.851696,128.796661,0.0,249.6,6.0,8a30c3af0627fff
2021-07-29 14:39:00,34.851685,128.796585,0.0,10.0,6.0,8a30c3af0627fff
2021-07-29 14:42:02,34.851658,128.796616,0.0,187.0,6.0,8a30c3af0627fff
2021-07-29 14:47:59,34.851646,128.796738,0.1,86.6,6.0,8a30c3af0627fff
2021-07-29 14:57:00,34.851643,128.796844,0.2,311.0,6.0,8a30c3af0627fff
2021-07-29 15:03:03,34.851593,128.796692,0.0,84.0,6.0,8a30c3af0627fff
2021-07-29 15:06:02,34.851509,128.796677,0.1,236.0,6.0,8a30c3af0607fff
2021-07-29 15:11:59,34.851444,128.796738,0.0,41.8,6.0,8a30c3af0607fff
2021-07-29 15:18:00,34.851448,128.796738,0.0,74.0,6.0,8a30c3af0607fff
2021-07-29 15:24:02,34.85157,128.796646,0.0,23.0,6.0,8a30c3af0627fff
2021-07-29 15:29:59,34.851673,128.796997,0.4,97.4,6.0,8a30c3af0627fff
2021-07-29 15:36:00,34.851322,128.798019,0.7,126.3,6.0,8a30c3af060ffff
2021-07-29 15:41:59,34.850906,128.798355,0.0,231.7,6.0,8a30c3af060ffff
2021-07-29 15:48:00,34.850845,128.798065,0.1,215.9,6.0,8a30c3af060ffff
2021-07-29 15:56:59,34.850914,128.798035,0.0,25.4,6.0,8a30c3af060ffff
2021-07-29 16:06:00,34.850906,128.798309,0.0,238.6,6.0,8a30c3af060ffff
2021-07-29 16:11:59,34.850803,128.798111,0.1,49.5,6.0,8a30c3af060ffff
2021-07-29 16:18:00,34.850822,128.797943,0.0,283.1,6.0,8a30c3af060ffff
2021-07-29 16:24:01,34.850761,128.797897,0.1,151.0,6.0,8a30c3af060ffff
2021-07-29 16:38:59,34.850433,128.797821,0.1,215.1,6.0,8a30c3af061ffff
2021-07-29 16:41:59,34.850445,128.797806,0.1,237.5,6.0,8a30c3af061ffff
2021-07-29 16:48:00,34.850391,128.797821,0.1,300.3,6.0,8a30c3af061ffff
2021-07-29 16:53:59,34.850422,128.797653,0.0,287.0,6.0,8a30c3af061ffff
2021-07-29 16:57:00,34.850475,128.797592,0.1,351.8,6.0,8a30c3af061ffff
2021-07-29 17:00:00,34.850464,128.797531,0.1,186.1,6.0,8a30c3af061ffff
2021-07-29 17:05:59,34.850216,128.797623,0.1,111.8,6.0,8a30c3af061ffff
2021-07-29 17:15:00,34.850388,128.797653,0.1,311.7,6.0,8a30c3af061ffff
2021-07-29 17:23:59,34.850399,128.797409,0.0,280.0,6.0,8a30c3af061ffff
2021-07-29 17:30:00,34.850269,128.797501,0.1,121.8,6.0,8a30c3af061ffff
2021-07-29 17:35:59,34.850391,128.79744,0.1,318.1,6.0,8a30c3af061ffff
2021-07-29 17:47:59,34.850239,128.797501,0.1,109.6,6.0,8a30c3af061ffff
2021-07-29 17:54:00,34.850197,128.797531,0.1,128.2,6.0,8a30c3af061ffff
2021-07-29 17:59:59,34.850204,128.797485,0.0,350.3,6.0,8a30c3af061ffff
2021-07-29 18:06:00,34.850208,128.797318,0.1,228.4,6.0,8a30c3af061ffff
2021-07-29 18:12:00,34.850105,128.797195,0.1,238.9,6.0,8a30c3af061ffff
2021-07-29 18:24:00,34.850204,128.797195,0.0,171.9,6.0,8a30c3af061ffff
2021-07-29 18:26:59,34.850136,128.797195,0.0,3.3,6.0,8a30c3af061ffff
2021-07-29 18:32:59,34.850307,128.797134,0.0,6.3,6.0,8a30c3af061ffff
2021-07-29 18:39:00,34.850327,128.797028,0.0,195.6,6.0,8a30c3af061ffff
2021-07-29 18:41:59,34.850235,128.797043,0.0,187.3,6.0,8a30c3af061ffff
2021-07-29 18:48:00,34.85025,128.797058,0.0,175.0,6.0,8a30c3af061ffff
2021-07-29 18:53:59,34.850143,128.797119,0.0,78.4,6.0,8a30c3af061ffff
2021-07-29 18:59:59,34.850224,128.797211,0.0,56.9,6.0,8a30c3af061ffff
2021-07-29 19:03:00,34.850246,128.79718,0.0,271.2,6.0,8a30c3af061ffff
2021-07-29 19:06:00,34.85025,128.797134,0.0,169.7,6.0,8a30c3af061ffff
2021-07-29 19:14:59,34.850174,128.797043,0.2,174.4,6.0,8a30c3af061ffff
2021-07-29 19:18:00,34.850163,128.797073,0.0,25.4,6.0,8a30c3af061ffff
2021-07-29 19:21:00,34.850182,128.797165,0.1,155.5,6.0,8a30c3af061ffff
2021-07-29 19:26:59,34.850174,128.797119,0.0,182.4,6.0,8a30c3af061ffff
2021-07-29 19:30:00,34.850178,128.797073,0.2,174.6,6.0,8a30c3af061ffff
2021-07-29 19:36:21,34.850174,128.797104,0.1,28.9,6.0,8a30c3af061ffff
2021-07-29 19:41:59,34.850174,128.79718,0.1,47.6,6.0,8a30c3af061ffff
2021-07-29 19:45:00,34.850182,128.797211,0.1,158.5,6.0,8a30c3af061ffff
2021-07-29 19:50:59,34.850193,128.797333,0.0,83.2,6.0,8a30c3af061ffff
2021-07-29 19:56:59,34.85014,128.797302,0.0,180.4,6.0,8a30c3af061ffff
2021-07-29 20:03:00,34.850163,128.797379,0.1,100.7,6.0,8a30c3af061ffff
2021-07-29 20:08:59,34.850174,128.797256,0.1,181.2,6.0,8a30c3af061ffff
2021-07-29 20:12:00,34.850159,128.797256,0.0,37.2,6.0,8a30c3af061ffff
2021-07-29 20:17:59,34.850155,128.797256,0.2,179.9,6.0,8a30c3af061ffff
2021-07-29 20:20:59,34.850143,128.797241,0.0,272.3,6.0,8a30c3af061ffff
2021-07-29 20:30:00,34.850121,128.797226,0.0,313.5,6.0,8a30c3af061ffff
2021-07-29 20:35:59,34.850182,128.797134,0.0,63.6,6.0,8a30c3af061ffff
2021-07-29 20:42:00,34.85025,128.797104,0.0,39.7,6.0,8a30c3af061ffff
2021-07-29 20:45:00,34.850292,128.797134,0.0,118.0,6.0,8a30c3af061ffff
2021-07-29 20:50:59,34.850082,128.797104,0.1,169.9,6.0,8a30c3af061ffff
2021-07-29 20:57:00,34.850143,128.797226,0.0,4.1,6.0,8a30c3af061ffff
2021-07-29 21:02:59,34.850094,128.797058,0.2,202.2,6.0,8a30c3af061ffff
2021-07-29 21:09:00,34.850056,128.797195,0.0,107.6,6.0,8a30c3af061ffff
2021-07-29 21:14:59,34.850113,128.797195,0.1,280.9,6.0,8a30c3af061ffff
2021-07-29 21:21:00,34.850086,128.797104,0.1,278.6,6.0,8a30c3af061ffff
2021-07-29 21:27:00,34.850197,128.797104,0.0,265.4,6.0,8a30c3af061ffff
2021-07-29 21:32:59,34.850086,128.797089,0.0,156.7,6.0,8a30c3af061ffff
2021-07-29 21:36:00,34.850101,128.79715,0.1,92.9,6.0,8a30c3af061ffff
2021-07-29 21:41:59,34.850132,128.797134,0.0,207.1,6.0,8a30c3af061ffff
2021-07-29 21:51:00,34.85014,128.797119,0.1,135.0,6.0,8a30c3af061ffff
2021-07-29 21:56:59,34.850029,128.79715,0.0,134.7,6.0,8a30c3af061ffff
2021-07-29 22:06:00,34.850124,128.797089,0.0,195.2,6.0,8a30c3af061ffff
2021-07-29 22:11:59,34.850143,128.797012,0.0,218.3,6.0,8a30c3af061ffff
2021-07-29 22:18:00,34.850227,128.796906,0.1,23.8,6.0,8a30c3af061ffff
2021-07-29 22:21:00,34.850193,128.79689,0.0,186.0,6.0,8a30c3af061ffff
2021-07-29 22:26:59,34.850098,128.79686,0.1,33.0,6.0,8a30c3af061ffff
2021-07-29 22:33:00,34.850113,128.79686,0.0,292.0,6.0,8a30c3af061ffff
2021-07-29 22:36:00,34.850159,128.796829,0.1,339.9,6.0,8a30c3af061ffff
2021-07-29 22:41:59,34.850143,128.796814,0.0,189.4,6.0,8a30c3af061ffff
2021-07-29 22:45:00,34.850124,128.796844,0.0,157.7,6.0,8a30c3af061ffff
2021-07-29 22:53:59,34.85017,128.796875,0.0,334.8,6.0,8a30c3af061ffff
2021-07-29 22:56:59,34.850201,128.79689,0.0,309.8,6.0,8a30c3af061ffff
2021-07-29 23:00:00,34.850204,128.796799,0.0,347.1,6.0,8a30c3af061ffff
2021-07-29 23:05:59,34.850185,128.796875,0.0,22.0,6.0,8a30c3af061ffff
2021-07-29 23:12:00,34.850163,128.796906,0.2,156.5,6.0,8a30c3af061ffff
2021-07-29 23:15:00,34.850178,128.796982,0.2,126.3,6.0,8a30c3af061ffff
2021-07-29 23:20:59,34.850182,128.797012,0.1,288.9,6.0,8a30c3af061ffff
2021-07-29 23:27:00,34.850124,128.797043,0.1,39.9,6.0,8a30c3af061ffff
2021-07-29 23:30:00,34.850147,128.797104,0.0,27.4,6.0,8a30c3af061ffff
2021-07-29 23:35:59,34.850178,128.797104,0.1,337.0,6.0,8a30c3af061ffff
2021-07-29 23:42:00,34.850231,128.797089,0.0,344.5,6.0,8a30c3af061ffff
2021-07-29 23:45:00,34.850163,128.797104,0.1,217.3,6.0,8a30c3af061ffff
2021-07-29 23:50:59,34.850113,128.797089,0.2,4.8,6.0,8a30c3af061ffff
2021-07-29 23:59:59,34.850231,128.797333,0.1,51.9,6.0,8a30c3af061ffff
2021-07-30 00:02:59,34.850189,128.797424,0.0,174.6,6.0,8a30c3af061ffff
2021-07-30 00:06:00,34.850189,128.797363,0.0,248.8,6.0,8a30c3af061ffff
2021-07-30 00:11:59,34.85017,128.797379,0.1,203.3,6.0,8a30c3af061ffff
2021-07-30 00:17:59,34.850189,128.797348,0.0,317.1,6.0,8a30c3af061ffff
2021-07-30 00:24:00,34.850143,128.797302,0.1,199.5,6.0,8a30c3af061ffff
2021-07-30 00:26:59,34.850246,128.797256,0.0,0.0,6.0,8a30c3af061ffff
2021-07-30 00:33:00,34.850193,128.797394,0.2,197.0,6.0,8a30c3af061ffff
2021-07-30 00:39:00,34.85014,128.79747,0.0,299.0,6.0,8a30c3af061ffff
2021-07-30 00:41:59,34.850193,128.797455,0.0,1.8,6.0,8a30c3af061ffff
2021-07-30 00:48:00,34.850197,128.797531,0.0,129.9,6.0,8a30c3af061ffff
2021-07-30 00:51:00,34.850166,128.797546,0.1,38.0,6.0,8a30c3af061ffff
2021-07-30 00:56:59,34.850266,128.79747,0.0,263.0,6.0,8a30c3af061ffff
2021-07-30 01:00:00,34.850246,128.797485,0.0,147.5,6.0,8a30c3af061ffff
2021-07-30 01:05:59,34.850281,128.797394,0.1,339.8,6.0,8a30c3af061ffff
2021-07-30 01:11:59,34.8503,128.797501,0.1,179.5,6.0,8a30c3af061ffff
2021-07-30 01:15:00,34.850212,128.797638,0.1,201.9,6.0,8a30c3af061ffff
2021-07-30 01:20:59,34.850262,128.797516,0.0,47.1,6.0,8a30c3af061ffff
2021-07-30 01:27:00,34.850239,128.797485,0.0,98.8,6.0,8a30c3af061ffff
2021-07-30 01:30:00,34.850277,128.797516,0.1,1.0,6.0,8a30c3af061ffff
2021-07-30 01:35:59,34.850239,128.797638,0.1,81.8,6.0,8a30c3af061ffff
2021-07-30 01:42:00,34.8503,128.797577,0.1,349.0,6.0,8a30c3af061ffff
2021-07-30 01:45:00,34.850368,128.797485,0.1,320.1,6.0,8a30c3af061ffff
2021-07-30 01:54:00,34.850368,128.797653,0.2,42.1,6.0,8a30c3af061ffff
2021-07-30 01:57:00,34.850483,128.797745,0.1,31.7,6.0,8a30c3af061ffff
2021-07-30 02:05:59,34.850746,128.797943,0.0,352.6,6.0,8a30c3af060ffff
2021-07-30 02:12:00,34.85088,128.798019,0.1,44.4,6.0,8a30c3af060ffff
2021-07-30 02:17:59,34.851055,128.797958,0.0,238.1,6.0,8a30c3af060ffff
2021-07-30 02:21:00,34.85117,128.797913,0.1,328.2,6.0,8a30c3af060ffff
2021-07-30 02:26:59,34.851261,128.797989,0.0,335.2,6.0,8a30c3af060ffff
2021-07-30 02:32:59,34.851261,128.797821,0.1,268.7,6.0,8a30c3af060ffff
2021-07-30 02:36:00,34.851307,128.79776,0.0,271.3,6.0,8a30c3af060ffff
2021-07-30 02:41:59,34.851463,128.797791,0.1,0.2,6.0,8a30c3af062ffff
2021-07-30 02:48:00,34.851429,128.797668,0.0,246.8,6.0,8a30c3af062ffff
2021-07-30 02:51:00,34.85146,128.797714,0.0,358.2,6.0,8a30c3af062ffff
2021-07-30 02:56:59,34.851467,128.797745,0.1,176.3,6.0,8a30c3af062ffff
2021-07-30 03:00:00,34.851425,128.797775,0.1,20.6,6.0,8a30c3af062ffff
2021-07-30 03:06:00,34.851448,128.797745,0.1,36.2,6.0,8a30c3af062ffff
2021-07-30 03:11:59,34.851479,128.797668,0.0,303.7,6.0,8a30c3af062ffff
2021-07-30 03:15:00,34.851482,128.797684,0.0,165.0,6.0,8a30c3af062ffff
2021-07-30 03:20:59,34.851437,128.797729,0.0,335.4,6.0,8a30c3af062ffff
2021-07-30 03:26:59,34.851479,128.797699,0.0,351.1,6.0,8a30c3af062ffff
2021-07-30 03:30:00,34.851513,128.797684,0.1,249.8,6.0,8a30c3af062ffff
2021-07-30 03:35:59,34.851494,128.797699,0.0,224.8,6.0,8a30c3af062ffff
2021-07-30 03:42:00,34.851505,128.797821,0.0,174.6,6.0,8a30c3af062ffff
2021-07-30 03:45:00,34.851467,128.797882,0.0,182.5,6.0,8a30c3af062ffff
2021-07-30 03:50:59,34.851486,128.797791,0.0,271.8,6.0,8a30c3af062ffff
2021-07-30 03:57:00,34.851498,128.797714,0.0,355.3,6.0,8a30c3af062ffff
2021-07-30 04:00:00,34.851574,128.797684,0.0,13.0,6.0,8a30c3af062ffff
2021-07-30 04:05:59,34.851574,128.797668,0.1,274.0,6.0,8a30c3af062ffff
2021-07-30 04:14:59,34.85157,128.797562,0.0,353.8,6.0,8a30c3af062ffff
2021-07-30 04:17:59,34.851685,128.797516,0.1,309.2,6.0,8a30c3af062ffff
2021-07-30 04:24:00,34.851719,128.797592,0.1,90.7,6.0,8a30c3af062ffff
2021-07-30 04:27:00,34.851669,128.797684,0.0,108.7,6.0,8a30c3af062ffff
2021-07-30 04:36:00,34.851685,128.797729,0.0,2.3,6.0,8a30c3af062ffff
2021-07-30 04:41:59,34.851639,128.797775,0.0,110.0,6.0,8a30c3af062ffff
2021-07-30 04:51:00,34.851643,128.797806,0.0,256.2,6.0,8a30c3af062ffff
2021-07-30 04:56:59,34.851601,128.797791,0.1,257.9,6.0,8a30c3af062ffff
2021-07-30 05:06:00,34.851597,128.797882,0.1,165.3,6.0,8a30c3af062ffff
2021-07-30 05:11:59,34.851559,128.797928,0.0,247.0,6.0,8a30c3af062ffff
2021-07-30 05:15:00,34.851582,128.797867,0.0,340.0,6.0,8a30c3af062ffff
2021-07-30 05:20:59,34.851727,128.797638,0.0,337.5,6.0,8a30c3af062ffff
2021-07-30 05:26:59,34.85154,128.797745,0.1,122.5,6.0,8a30c3af062ffff
2021-07-30 05:30:00,34.85146,128.797882,0.2,127.7,6.0,8a30c3af062ffff
2021-07-30 05:35:59,34.851307,128.798203,0.0,120.2,6.0,8a30c3af060ffff
2021-07-30 05:42:00,34.851189,128.798141,0.0,241.8,6.0,8a30c3af060ffff
2021-07-30 05:47:59,34.851086,128.798264,0.0,341.8,6.0,8a30c3af060ffff
2021-07-30 05:53:59,34.851067,128.798187,0.1,103.3,6.0,8a30c3af060ffff
2021-07-30 06:00:01,34.850983,128.798218,0.0,270.0,6.0,8a30c3af060ffff
2021-07-30 06:02:59,34.850887,128.798187,0.0,209.1,6.0,8a30c3af060ffff
2021-07-30 06:05:59,34.850815,128.798141,0.1,226.9,6.0,8a30c3af060ffff
2021-07-30 06:12:00,34.850784,128.798096,0.0,88.5,6.0,8a30c3af060ffff
2021-07-30 06:20:59,34.850677,128.798172,0.0,228.6,6.0,8a30c3af060ffff
2021-07-30 06:29:59,34.850391,128.797836,0.2,249.3,6.0,8a30c3af061ffff
2021-07-30 06:39:00,34.850384,128.797623,0.1,220.2,6.0,8a30c3af061ffff
2021-07-30 06:41:59,34.850384,128.797577,0.0,215.9,6.0,8a30c3af061ffff
2021-07-30 06:54:00,34.850327,128.797455,0.1,304.8,6.0,8a30c3af061ffff
2021-07-30 06:59:59,34.850277,128.797379,0.1,244.8,6.0,8a30c3af061ffff
2021-07-30 07:06:00,34.85025,128.797165,0.0,238.1,6.0,8a30c3af061ffff
2021-07-30 07:11:59,34.850254,128.79715,0.0,326.5,6.0,8a30c3af061ffff
2021-07-30 07:15:00,34.850254,128.797165,0.0,219.4,6.0,8a30c3af061ffff
2021-07-30 07:20:59,34.85033,128.797028,0.0,304.0,6.0,8a30c3af061ffff
2021-07-30 07:27:01,34.850311,128.796997,0.0,296.0,6.0,8a30c3af061ffff
2021-07-30 07:30:00,34.850342,128.796967,0.0,313.1,6.0,8a30c3af061ffff
2021-07-30 07:38:59,34.850433,128.796967,0.3,188.4,6.0,8a30c3af061ffff
2021-07-30 07:48:01,34.850323,128.796967,0.0,329.0,6.0,8a30c3af061ffff
2021-07-30 07:54:02,34.850407,128.796982,0.0,171.0,6.0,8a30c3af061ffff
2021-07-30 08:03:15,34.850441,128.796967,0.0,150.6,6.0,8a30c3af061ffff
2021-07-30 08:12:00,34.850437,128.796829,0.1,278.1,6.0,8a30c3af061ffff
2021-07-30 08:17:59,34.850471,128.796814,0.0,59.4,6.0,8a30c3af061ffff
2021-07-30 08:24:00,34.850529,128.79689,0.0,72.5,6.0,8a30c3af061ffff
2021-07-30 08:27:00,34.850552,128.796906,0.0,357.2,6.0,8a30c3af061ffff
2021-07-30 08:32:59,34.850533,128.796799,0.1,227.3,6.0,8a30c3af0607fff
2021-07-30 08:36:00,34.850548,128.796829,0.0,74.4,6.0,8a30c3af0607fff
2021-07-30 08:41:59,34.850643,128.796844,0.1,353.7,6.0,8a30c3af0607fff
2021-07-30 08:59:59,34.851196,128.796295,0.1,64.6,6.0,8a30c3af0607fff
2021-07-30 09:06:02,34.851357,128.796463,0.0,39.0,6.0,8a30c3af0607fff
2021-07-30 09:09:01,34.851444,128.796448,0.0,2.0,6.0,8a30c3af0627fff
2021-07-30 09:11:59,34.851482,128.796478,0.0,140.1,6.0,8a30c3af0627fff
2021-07-30 09:21:00,34.851585,128.796661,0.0,30.5,6.0,8a30c3af0627fff
2021-07-30 09:26:59,34.851742,128.79686,0.1,68.3,6.0,8a30c3af0627fff
2021-07-30 09:33:00,34.851803,128.797165,0.2,79.2,6.0,8a30c3af062ffff
2021-07-30 09:35:59,34.851883,128.797272,0.0,84.3,6.0,8a30c3af062ffff
2021-07-30 09:45:00,34.852272,128.797272,0.1,7.5,6.0,8a30c3af0757fff
2021-07-30 09:50:59,34.852474,128.797195,0.0,326.4,6.0,8a30c3af0757fff
2021-07-30 10:00:00,34.852455,128.79715,0.0,74.5,6.0,8a30c3af0757fff
2021-07-30 10:06:02,34.852478,128.797272,0.0,201.0,6.0,8a30c3af0757fff
2021-07-30 10:09:01,34.852505,128.797287,0.0,127.0,6.0,8a30c3af0757fff
2021-07-30 10:15:00,34.852489,128.797424,0.0,341.3,6.0,8a30c3af0757fff
2021-07-30 10:24:00,34.852581,128.79747,0.0,9.6,6.0,8a30c3af0757fff
2021-07-30 10:27:00,34.852676,128.79747,0.0,353.1,6.0,8a30c3af0757fff
2021-07-30 10:32:59,34.852676,128.79744,0.1,83.7,6.0,8a30c3af0757fff
2021-07-30 10:35:59,34.852741,128.797516,0.0,24.2,6.0,8a30c3af0757fff
2021-07-30 10:42:00,34.852749,128.797577,0.0,138.5,6.0,8a30c3af0757fff
2021-07-30 10:47:59,34.852757,128.797653,0.0,215.8,6.0,8a30c3af0757fff
2021-07-30 10:51:00,34.852688,128.797638,0.1,169.6,6.0,8a30c3af0757fff
2021-07-30 10:56:59,34.852741,128.797531,0.0,335.4,6.0,8a30c3af0757fff
2021-07-30 11:02:59,34.852741,128.797546,0.0,47.6,6.0,8a30c3af0757fff
2021-07-30 11:06:00,34.852734,128.797562,0.1,230.4,6.0,8a30c3af0757fff
2021-07-30 11:14:59,34.852737,128.797577,0.1,311.2,6.0,8a30c3af0757fff
2021-07-30 11:21:01,34.852741,128.797623,0.1,97.0,6.0,8a30c3af0757fff
2021-07-30 11:23:59,34.852749,128.797653,0.0,102.1,6.0,8a30c3af0757fff
2021-07-30 11:26:59,34.852768,128.797653,0.0,333.3,6.0,8a30c3af0757fff
2021-07-30 11:33:00,34.852787,128.797607,0.0,179.2,6.0,8a30c3af0757fff
2021-07-30 11:36:00,34.85276,128.797562,0.0,299.9,6.0,8a30c3af0757fff
2021-07-30 11:41:59,34.852764,128.797546,0.0,5.1,6.0,8a30c3af0757fff
2021-07-30 11:45:00,34.852798,128.797546,0.0,147.1,6.0,8a30c3af0757fff
2021-07-30 11:50:59,34.852818,128.797638,0.1,38.8,6.0,8a30c3af0757fff
2021-07-30 11:56:59,34.852798,128.797775,0.0,85.6,6.0,8a30c3af0757fff
2021-07-30 12:00:00,34.852852,128.79776,0.0,320.5,6.0,8a30c3af0757fff
2021-07-30 12:09:01,34.852818,128.797836,0.0,182.0,6.0,8a30c3af0757fff
2021-07-30 12:17:59,34.852844,128.797791,0.0,179.7,6.0,8a30c3af0757fff
2021-07-30 12:24:00,34.852852,128.797745,0.1,41.1,6.0,8a30c3af0757fff
2021-07-30 12:27:00,34.852837,128.79776,0.0,40.9,6.0,8a30c3af0757fff
2021-07-30 12:30:00,34.852859,128.797745,0.0,18.3,6.0,8a30c3af0757fff
2021-07-30 12:35:59,34.852863,128.797729,0.0,10.6,6.0,8a30c3af0757fff
2021-07-30 12:42:00,34.852852,128.797714,0.2,13.2,6.0,8a30c3af0757fff
2021-07-30 12:47:59,34.852829,128.797806,0.0,48.1,6.0,8a30c3af0757fff
2021-07-30 12:54:00,34.852863,128.797806,0.0,13.2,6.0,8a30c3af0757fff
2021-07-30 12:56:59,34.852882,128.79776,0.0,257.4,6.0,8a30c3af0757fff
2021-07-30 13:06:00,34.852867,128.797913,0.1,96.9,6.0,8a30c3af0757fff
2021-07-30 13:11:59,34.852894,128.797821,0.0,250.8,6.0,8a30c3af0757fff
2021-07-30 13:21:00,34.852894,128.797897,0.1,332.4,6.0,8a30c3af0757fff
2021-07-30 13:26:59,34.852886,128.797867,0.1,44.5,6.0,8a30c3af0757fff
2021-07-30 13:36:00,34.852894,128.797913,0.1,156.8,6.0,8a30c3af0757fff
2021-07-30 13:45:00,34.852917,128.797882,0.0,14.2,6.0,8a30c3af0757fff
2021-07-30 13:57:04,34.852909,128.797882,0.1,26.0,6.0,8a30c3af0757fff
2021-07-30 14:05:59,34.85294,128.797897,0.0,204.5,6.0,8a30c3af0757fff
2021-07-30 14:15:02,34.85294,128.797836,0.1,94.0,6.0,8a30c3af0757fff
2021-07-30 14:18:01,34.852917,128.797867,0.0,7.0,6.0,8a30c3af0757fff
2021-07-30 14:21:02,34.852924,128.797806,0.0,33.0,6.0,8a30c3af0757fff
2021-07-30 14:33:02,34.852947,128.797913,0.0,84.0,6.0,8a30c3af0757fff
2021-07-30 14:42:02,34.852905,128.797897,0.0,93.0,6.0,8a30c3af0757fff
2021-07-30 14:45:02,34.852901,128.797913,0.0,244.0,6.0,8a30c3af0757fff
2021-07-30 14:48:02,34.852901,128.797852,0.1,207.0,6.0,8a30c3af0757fff
2021-07-30 14:51:02,34.852901,128.797867,0.0,95.0,6.0,8a30c3af0757fff
2021-07-30 15:03:02,34.852901,128.797897,0.0,128.0,6.0,8a30c3af0757fff
2021-07-30 15:09:01,34.852905,128.797852,0.0,37.0,6.0,8a30c3af0757fff
2021-07-30 15:23:50,34.852852,128.797974,0.0,276.0,6.0,8a30c3af075ffff
2021-07-30 15:32:53,34.852871,128.797989,0.2,246.0,6.0,8a30c3af075ffff
2021-07-30 15:38:54,34.852848,128.798019,0.1,238.0,6.0,8a30c3af075ffff
2021-07-30 15:47:50,34.852821,128.798065,0.0,97.9,6.0,8a30c3af075ffff
2021-07-30 15:53:51,34.852787,128.798096,0.0,89.7,6.0,8a30c3af075ffff
2021-07-30 15:59:51,34.852798,128.798065,0.1,147.5,6.0,8a30c3af075ffff
2021-07-30 16:05:52,34.852802,128.798111,0.1,193.0,6.0,8a30c3af075ffff
2021-07-30 16:08:54,34.852791,128.798111,0.0,65.0,6.0,8a30c3af075ffff
2021-07-30 16:11:51,34.852787,128.798157,0.0,312.6,6.0,8a30c3af075ffff
2021-07-30 16:23:51,34.852779,128.798096,0.1,95.0,6.0,8a30c3af075ffff
2021-07-30 16:29:50,34.852749,128.798126,0.0,329.7,6.0,8a30c3af075ffff
2021-07-30 16:38:53,34.852757,128.798141,0.1,113.0,6.0,8a30c3af075ffff
2021-07-30 16:41:51,34.852734,128.798187,0.1,199.7,6.0,8a30c3af075ffff
2021-07-30 16:47:52,34.85276,128.798141,0.0,336.0,6.0,8a30c3af075ffff
2021-07-30 17:02:53,34.85268,128.798248,0.1,26.0,6.0,8a30c3af075ffff
2021-07-30 17:12:10,34.85265,128.798218,0.0,137.0,6.0,8a30c3af075ffff
2021-07-30 17:17:51,34.852596,128.798309,0.0,251.8,6.0,8a30c3af075ffff
2021-07-30 17:32:52,34.852585,128.798386,0.0,37.0,6.0,8a30c3af075ffff
